numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,class
0.597926,0.766406,0.640289,0.793635,0.345426,0.683669,0.334155,0.806797,0.320513,0.388133,-1
0.324673,0.071639,0.342338,0.709334,0.622486,0.639783,0.829985,0.838481,0.303574,0.458245,-1
0.610201,0.872409,0.593816,0.658239,0.023814,0.360881,0.871824,0.036373,0.745063,0.740454,-1
0.342635,0.391225,0.193853,0.949232,0.803812,0.117549,0.543065,0.834248,0.750683,0.605887,-1
0.101327,0.186821,0.048901,0.547076,0.286264,0.371141,0.540192,0.19921,0.494015,0.547443,-1
0.241128,0.038809,0.917937,0.43353,0.244916,0.98851,0.772671,0.397039,0.042696,0.590313,1
0.439374,0.425715,0.743472,0.076452,0.7637,0.184102,0.590803,0.279189,0.110199,0.932434,-1
0.249537,0.716375,0.805132,0.557154,0.567334,0.991338,0.284251,0.342351,0.90342,0.8537,-1
0.602922,0.397565,0.660947,0.88196,0.963057,0.849772,0.359544,0.769206,0.564599,0.005995,-1
0.441084,0.620057,0.398926,0.697889,0.014374,0.49996,0.567311,0.930749,0.913448,0.717226,-1
0.329691,0.776811,0.769312,0.96367,0.367278,0.17631,0.276453,0.491523,0.677143,0.939677,-1
0.473103,0.962251,0.107709,0.780355,0.648213,0.467183,0.791175,0.650134,0.438272,0.49039,-1
0.632186,0.997506,0.783562,0.260963,0.571673,0.824444,0.676127,0.024879,0.560567,0.578127,-1
0.050678,0.255912,0.050188,0.981529,0.74487,0.720502,0.334432,0.880421,0.186802,0.613329,-1
0.263414,0.064204,0.35532,0.688263,0.689104,0.804136,0.602611,0.4237,0.500504,0.544908,-1
0.128813,0.78173,0.259274,0.784129,0.25477,0.047394,0.256267,0.679191,0.151789,0.567273,1
0.275264,0.332102,0.356184,0.945897,0.472256,0.020258,0.221593,0.403996,0.55696,0.864769,1
0.443493,0.554367,0.8978,0.557829,0.928045,0.80911,0.262442,0.806742,0.571337,0.996294,-1
0.652993,0.094625,0.965287,0.534569,0.098348,0.206418,0.652923,0.691042,0.325688,0.723728,1
0.318445,0.030714,0.948998,0.353151,0.216419,0.155049,0.184509,0.520127,0.219648,0.222734,1
0.13131,0.133981,0.09672,0.547485,0.339934,0.809712,0.017916,0.775705,0.732549,0.118214,-1
0.832105,0.761125,0.935457,0.629,0.357469,0.274,0.737917,0.608122,0.785318,0.109242,1
0.700878,0.238884,0.308969,0.990851,0.905045,0.144052,0.258608,0.909276,0.449745,0.805673,-1
0.348237,0.173835,0.592398,0.202224,0.122263,0.514088,0.352977,0.612716,0.326982,0.022074,-1
0.998625,0.073495,0.726155,0.591553,0.070709,0.415878,0.830056,0.780933,0.519895,0.161377,-1
0.113843,0.703298,0.074376,0.80617,0.563778,0.62998,0.182249,0.187587,0.808758,0.483346,-1
0.741076,0.692786,0.669862,0.290016,0.355985,0.043403,0.691995,0.967459,0.052252,0.269856,1
0.109468,0.524927,0.209124,0.275125,0.74126,0.873958,0.978696,0.080179,0.511916,0.964163,-1
0.606988,0.441904,0.650487,0.886802,0.883946,0.039218,0.132592,0.921616,0.414898,0.834228,1
0.599663,0.241705,0.528066,0.532651,0.814577,0.136671,0.411062,0.291351,0.694393,0.166076,-1
0.503874,0.950745,0.09853,0.613225,0.266643,0.105936,0.844737,0.973557,0.187629,0.272841,-1
0.875355,0.982447,0.300071,0.254199,0.102841,0.86395,0.536215,0.565229,0.226194,0.065061,-1
0.962613,0.439841,0.728912,0.7293,0.312857,0.505697,0.344251,0.558935,0.262237,0.690031,-1
0.505044,0.516937,0.573388,0.298035,0.683012,0.027754,0.582795,0.491749,0.06645,0.950233,1
0.495115,0.58977,0.725368,0.616567,0.605576,0.706737,0.269613,0.657868,0.880302,0.256419,-1
0.018181,0.169976,0.290227,0.753375,0.866898,0.012398,0.916306,0.165541,0.366819,0.678756,1
0.122111,0.793726,0.007152,0.228877,0.024397,0.283866,0.334207,0.230693,0.083103,0.914066,-1
0.331822,0.524343,0.879295,0.740781,0.438899,0.891406,0.052871,0.53716,0.686131,0.388932,-1
0.931454,0.711464,0.696727,0.19095,0.597668,0.554561,0.714826,0.269407,0.014118,0.232934,-1
0.400548,0.141968,0.353667,0.917235,0.862047,0.215888,0.867197,0.316309,0.282611,0.965184,-1
0.461875,0.672771,0.544843,0.292549,0.659971,0.968545,0.454098,0.948015,0.761648,0.687474,-1
0.519855,0.803082,0.844674,0.986943,0.766343,0.112072,0.699844,0.541606,0.712719,0.631697,-1
0.922977,0.639705,0.488289,0.615357,0.162647,0.336071,0.029694,0.250443,0.957411,0.595815,-1
0.444686,0.064905,0.687088,0.398819,0.921071,0.193633,0.909742,0.717535,0.009581,0.165683,-1
0.759299,0.129247,0.71588,0.05015,0.138359,0.578786,0.599627,0.3815,0.156526,0.468888,-1
0.997427,0.274416,0.63668,0.822705,0.561736,0.533734,0.539941,0.736655,0.539197,0.366811,-1
0.844617,0.721655,0.599609,0.513637,0.755275,0.816933,0.57065,0.224319,0.115135,0.552971,-1
0.133686,0.534011,0.548303,0.938801,0.392449,0.712176,0.167932,0.65372,0.23903,0.596032,-1
0.652226,0.534653,0.610637,0.757316,0.112268,0.267758,0.055685,0.097007,0.453965,0.91651,-1
0.509311,0.514382,0.870987,0.54837,0.81604,0.754837,0.696401,0.758304,0.331309,0.405091,-1
0.08774,0.329764,0.883733,0.274979,0.923609,0.62241,0.486454,0.08173,0.84947,0.53071,-1
0.448608,0.435675,0.626087,0.018707,0.956875,0.615573,0.806163,0.303601,0.772291,0.517245,-1
0.293044,0.734458,0.418948,0.460986,0.519916,0.292214,0.128874,0.251205,0.828754,0.423281,-1
0.851376,0.996016,0.125342,0.611462,0.835275,0.715016,0.040016,0.691492,0.648952,0.690229,-1
0.633343,0.412409,0.015783,0.848217,0.151758,0.170114,0.511519,0.2006,0.460294,0.145829,-1
0.995327,0.515755,0.557799,0.310815,0.627683,0.946212,0.014656,0.887598,0.465999,0.29426,-1
0.26382,0.894066,0.922782,0.962565,0.423051,0.339197,0.821368,0.407073,0.729561,0.487809,-1
0.390667,0.086264,0.727843,0.366601,0.3031,0.483798,0.067285,0.344893,0.778807,0.770877,-1
0.138238,0.190845,0.854438,0.07015,0.803525,0.477584,0.146267,0.084727,0.166947,0.593539,-1
0.825055,0.063903,0.66117,0.897414,0.064071,0.691428,0.73444,0.750627,0.921815,0.502692,-1
0.068895,0.258657,0.477499,0.863914,0.572819,0.557646,0.049983,0.379475,0.354986,0.393707,-1
0.49984,0.832764,0.511346,0.5598,0.939406,0.411418,0.832577,0.478655,0.657127,0.019603,-1
0.475654,0.850104,0.700192,0.937994,0.233344,0.817326,0.353404,0.956343,0.282674,0.548884,-1
0.702434,0.374075,0.196672,0.482065,0.576034,0.941068,0.563307,0.727926,0.424497,0.893801,-1
0.771341,0.299565,0.110594,0.731327,0.394879,0.892544,0.164399,0.270993,0.136752,0.919997,-1
0.784882,0.825629,0.475394,0.384853,0.758827,0.051917,0.000729,0.957741,0.511574,0.133907,1
0.921642,0.321519,0.704313,0.486157,0.380925,0.441991,0.149049,0.087746,0.023167,0.929292,-1
0.325102,0.891387,0.726867,0.065514,0.449927,0.491152,0.53414,0.391566,0.882235,0.377826,-1
0.58967,0.969852,0.616846,0.662636,0.335175,0.569285,0.768402,0.108155,0.296448,0.055237,-1
0.235007,0.669402,0.547096,0.209447,0.183065,0.518673,0.336458,0.053513,0.60102,0.704422,-1
0.42871,0.504505,0.932411,0.177477,0.41601,0.852336,0.717586,0.907173,0.640609,0.115941,-1
0.248639,0.205456,0.389159,0.808935,0.473536,0.178817,0.707024,0.025287,0.773142,0.435857,-1
0.521235,0.041723,0.778772,0.792614,0.757775,0.825891,0.098089,0.73823,0.792221,0.938029,-1
0.673634,0.850337,0.882338,0.318687,0.51095,0.182519,0.197019,0.366239,0.682216,0.885483,-1
0.678072,0.525277,0.836498,0.969078,0.249638,0.330623,0.929181,0.164046,0.824623,0.481576,-1
0.520815,0.300409,0.148328,0.057132,0.789591,0.483654,0.766545,0.425328,0.351827,0.62038,-1
0.308695,0.748448,0.09129,0.521828,0.83617,0.240761,0.460916,0.89673,0.221835,0.496559,-1
0.139366,0.034163,0.398756,0.273658,0.500123,0.872615,0.844498,0.091158,0.08223,0.4532,-1
0.851938,0.880143,0.139483,0.463005,0.97834,0.712125,0.388844,0.688777,0.561527,0.322437,-1
0.27902,0.721686,0.345277,0.744389,0.456613,0.180642,0.065679,0.874899,0.619931,0.054672,-1
0.31597,0.203451,0.619498,0.504099,0.129461,0.253592,0.489503,0.605787,0.498485,0.509836,-1
0.07586,0.079476,0.481856,0.732701,0.06427,0.990216,0.644154,0.600775,0.505577,0.786203,-1
0.317235,0.561041,0.385969,0.801794,0.57766,0.617375,0.395957,0.532259,0.893324,0.541966,-1
0.814804,0.569821,0.108392,0.655583,0.345996,0.0798,0.807694,0.889954,0.814563,0.091185,1
0.130085,0.319204,0.868482,0.677717,0.784815,0.727132,0.214109,0.313564,0.365795,0.06327,-1
0.459511,0.301936,0.055704,0.833051,0.339791,0.195502,0.465218,0.566027,0.954918,0.554211,-1
0.662183,0.510969,0.663287,0.219134,0.411408,0.617836,0.443171,0.52022,0.267802,0.68393,-1
0.859425,0.481334,0.443906,0.265257,0.25425,0.137726,0.307441,0.583926,0.418509,0.539086,-1
0.955319,0.198607,0.794051,0.875587,0.557623,0.647418,0.207677,0.434835,0.068385,0.621262,-1
0.243836,0.774403,0.459582,0.480498,0.625832,0.577623,0.850544,0.088996,0.39427,0.149582,-1
0.777103,0.006968,0.246664,0.405772,0.373057,0.057631,0.133568,0.507591,0.421173,0.162633,1
0.094306,0.006911,0.071696,0.127285,0.359289,0.476192,0.523471,0.749071,0.946149,0.121109,-1
0.116045,0.221485,0.333307,0.799436,0.090734,0.31017,0.307351,0.202924,0.744433,0.189449,-1
0.749487,0.698192,0.822019,0.144716,0.951565,0.468115,0.771538,0.569801,0.033601,0.147002,-1
0.920903,0.818304,0.172425,0.100825,0.72569,0.504003,0.645019,0.868034,0.98465,0.787866,-1
0.140319,0.047006,0.322907,0.037788,0.399689,0.092921,0.30237,0.002082,0.008971,0.069868,1
0.234691,0.298881,0.083963,0.393262,0.144211,0.590974,0.666381,0.993126,0.356615,0.289274,-1
0.878779,0.130574,0.873606,0.007938,0.274638,0.307844,0.034742,0.280352,0.363738,0.326461,-1
0.964611,0.23753,0.993147,0.568642,0.956893,0.049142,0.120612,0.003805,0.256367,0.932249,1
0.529795,0.255049,0.665805,0.443964,0.205805,0.299734,0.02671,0.591634,0.414593,0.023791,-1
0.90121,0.017784,0.011305,0.901166,0.716974,0.146929,0.140318,0.527786,0.227855,0.717516,-1
0.283657,0.60371,0.389998,0.564608,0.564698,0.227638,0.656517,0.867594,0.32048,0.04469,-1
0.253387,0.332051,0.218658,0.871398,0.215015,0.936063,0.614081,0.911092,0.83005,0.93863,-1
0.415164,0.568384,0.676277,0.821489,0.461666,0.173202,0.608046,0.715505,0.303199,0.632836,-1
0.900476,0.648959,0.311709,0.144723,0.251769,0.647407,0.2614,0.62319,0.498272,0.313462,-1
0.865989,0.420152,0.706506,0.019681,0.275884,0.25275,0.772195,0.258921,0.20684,0.990192,-1
0.778401,0.013878,0.196801,0.097541,0.143193,0.231166,0.469138,0.085989,0.021844,0.615183,-1
0.018136,0.277121,0.519378,0.993129,0.826556,0.552969,0.016338,0.444942,0.575301,0.534139,-1
0.31401,0.240531,0.811622,0.80506,0.364851,0.381586,0.305046,0.388416,0.069738,0.20636,-1
0.239111,0.660074,0.995701,0.083226,0.96221,0.291327,0.89613,0.692407,0.252295,0.607041,-1
0.600004,0.775205,0.437858,0.956279,0.177542,0.516148,0.261599,0.306267,0.286703,0.915879,-1
0.07333,0.291044,0.258325,0.611247,0.79517,0.372901,0.787225,0.603916,0.114722,0.607752,-1
0.062435,0.269977,0.530914,0.744787,0.791792,0.840398,0.202354,0.03631,0.854449,0.265812,-1
0.029515,0.185396,0.24941,0.00899,0.039732,0.317028,0.599043,0.844507,0.93798,0.722603,-1
0.71358,0.187484,0.636549,0.398247,0.625937,0.821914,0.683228,0.074096,0.06575,0.15397,-1
0.770253,0.514732,0.557363,0.276833,0.925269,0.36021,0.198548,0.200936,0.560713,0.672627,-1
0.705076,0.577185,0.289491,0.65494,0.490826,0.120575,0.302515,0.716739,0.39393,0.727766,-1
0.147596,0.17595,0.156536,0.974566,0.949418,0.405949,0.919072,0.277885,0.466711,0.164324,-1
0.79949,0.511636,0.895502,0.172516,0.093765,0.277157,0.996202,0.754867,0.756011,0.346153,-1
0.947537,0.491058,0.594885,0.017732,0.311736,0.387722,0.057527,0.261062,0.633113,0.033003,-1
0.56311,0.551244,0.486107,0.56209,0.095122,0.248423,0.239047,0.032278,0.16485,0.218766,-1
0.406359,0.982836,0.318092,0.15084,0.224611,0.538019,0.072933,0.682035,0.006754,0.400753,-1
0.548525,0.017068,0.904112,0.480094,0.073084,0.194251,0.937094,0.697279,0.743937,0.535064,-1
0.543344,0.723204,0.25323,0.098718,0.435935,0.014437,0.290004,0.155786,0.264456,0.535356,1
0.482663,0.793601,0.428243,0.980785,0.155413,0.770994,0.403758,0.146487,0.13809,0.651106,-1
0.116988,0.334153,0.490863,0.05836,0.217008,0.323011,0.283595,0.629335,0.588241,0.491955,-1
0.504256,0.85715,0.076687,0.134089,0.76156,0.565114,0.199285,0.86985,0.6941,0.187766,-1
0.555833,0.335376,0.90156,0.386074,0.769278,0.999535,0.773155,0.778435,0.042919,0.046059,-1
0.804274,0.730261,0.841997,0.746458,0.864367,0.212311,0.782344,0.644934,0.40744,0.711559,-1
0.540204,0.17822,0.801098,0.058289,0.485049,0.061335,0.790878,0.81921,0.781142,0.88446,1
0.613708,0.598801,0.903792,0.886667,0.427628,0.189704,0.872722,0.798993,0.5345,0.017875,-1
0.017617,0.982345,0.338222,0.739334,0.759911,0.824993,0.103076,0.162747,0.720044,0.509914,-1
0.355119,0.895681,0.440856,0.813993,0.204118,0.242296,0.155516,0.559126,0.954349,0.916321,-1
0.322283,0.699487,0.119641,0.075594,0.098631,0.799766,0.361379,0.033036,0.533696,0.835919,-1
0.927738,0.753844,0.02069,0.832992,0.888249,0.9098,0.469908,0.843829,0.829862,0.828989,-1
0.738093,0.167991,0.708998,0.152835,0.081434,0.511958,0.238651,0.392279,0.787113,0.999716,-1
0.53041,0.861005,0.682285,0.557062,0.70836,0.656069,0.919588,0.213488,0.865126,0.454842,-1
0.294679,0.292252,0.039904,0.902138,0.364043,0.292255,0.864135,0.27247,0.800216,0.504611,-1
0.142558,0.909796,0.746796,0.052273,0.915687,0.670727,0.417043,0.092889,0.48434,0.22708,-1
0.817563,0.383003,0.467654,0.619751,0.272534,0.266045,0.213108,0.898307,0.374099,0.416998,-1
0.780374,0.029311,0.091025,0.35343,0.280409,0.51126,0.030405,0.80557,0.567006,0.295184,-1
0.266127,0.527371,0.150098,0.677309,0.723038,0.026,0.728428,0.803831,0.837161,0.988967,1
0.923771,0.307728,0.100044,0.8961,0.63971,0.383674,0.139229,0.417849,0.96504,0.299496,-1
0.187059,0.72188,0.695195,0.941248,0.146467,0.736709,0.354672,0.49387,0.975091,0.754118,-1
0.069215,0.77051,0.778002,0.491355,0.758641,0.021,0.824536,0.879616,0.899471,0.273581,1
0.686153,0.397102,0.541106,0.393874,0.829947,0.722904,0.350127,0.081216,0.296393,0.852257,-1
0.204356,0.964875,0.540077,0.584205,0.261618,0.811269,0.118626,0.469482,0.487755,0.608227,-1
0.677756,0.889404,0.344228,0.953436,0.599278,0.925838,0.707714,0.741612,0.754105,0.077838,-1
0.122466,0.618571,0.033772,0.682254,0.170715,0.050245,0.721631,0.103666,0.087259,0.140838,1
0.30888,0.373241,0.741437,0.526681,0.060734,0.976606,0.763004,0.770993,0.494517,0.917605,-1
0.897995,0.689636,0.944157,0.017818,0.646505,0.949067,0.554477,0.650949,0.856335,0.09511,-1
0.373908,0.756731,0.224836,0.894747,0.695672,0.030751,0.595809,0.503086,0.435186,0.644563,1
0.529143,0.503714,0.125383,0.71479,0.867976,0.313091,0.061841,0.010344,0.931436,0.788242,-1
0.236059,0.063709,0.520636,0.131891,0.957905,0.935215,0.141384,0.350322,0.487214,0.368486,-1
0.719151,0.586621,0.569719,0.970774,0.610167,0.625604,0.503916,0.353609,0.897073,0.746605,-1
0.253187,0.877265,0.798387,0.886428,0.161439,0.756721,0.518108,0.76717,0.030698,0.807383,-1
0.015098,0.242232,0.675583,0.035527,0.981461,0.618726,0.582228,0.611475,0.784962,0.125625,-1
0.968203,0.502743,0.252573,0.014384,0.365177,0.189928,0.950587,0.002381,0.827477,0.439857,-1
0.051298,0.899417,0.007454,0.068509,0.967049,0.293668,0.632442,0.990504,0.679549,0.115817,-1
0.36835,0.622454,0.095659,0.748773,0.661337,0.884212,0.820429,0.105252,0.911726,0.625084,-1
0.45398,0.756603,0.253269,0.291322,0.890902,0.763693,0.286047,0.046715,0.129151,0.334254,-1
0.342755,0.359853,0.780017,0.810994,0.255807,0.279667,0.811522,0.780926,0.136648,0.235083,-1
0.054722,0.288706,0.378847,0.215132,0.655655,0.23546,0.952995,0.612655,0.965302,0.049409,-1
0.074129,0.847694,0.325703,0.625781,0.49135,0.125962,0.832468,0.350841,0.974478,0.333279,-1
0.432223,0.748535,0.054079,0.118603,0.648132,0.918105,0.708827,0.676319,0.817416,0.467185,-1
0.488182,0.602693,0.971895,0.087236,0.508499,0.471901,0.395872,0.266868,0.867167,0.453811,-1
0.455282,0.893409,0.282059,0.378701,0.507807,0.654279,0.182509,0.143353,0.575759,0.217068,-1
0.053257,0.248463,0.991857,0.140866,0.564215,0.559087,0.412552,0.351266,0.906611,0.087819,-1
0.434441,0.797622,0.800046,0.714685,0.54631,0.603475,0.835135,0.278228,0.30273,0.619753,-1
0.172906,0.399014,0.414644,0.79518,0.134779,0.729813,0.918255,0.189503,0.88594,0.065958,-1
0.705557,0.772506,0.240071,0.894874,0.478183,0.375412,0.594876,0.515574,0.620824,0.29118,-1
0.145532,0.816868,0.581288,0.056299,0.817129,0.167342,0.091321,0.889104,0.807364,0.640631,-1
0.965664,0.108242,0.237212,0.976298,0.276364,0.609815,0.16996,0.259618,0.415189,0.142846,-1
0.177979,0.292834,0.929068,0.690121,0.711762,0.025958,0.041787,0.735061,0.75723,0.216946,1
0.459765,0.575187,0.654997,0.699086,0.400516,0.12886,0.499212,0.2477,0.77952,0.874362,-1
0.233827,0.058749,0.144509,0.65903,0.420544,0.278721,0.255759,0.121012,0.665433,0.858158,-1
0.176806,0.377376,0.860106,0.240455,0.362055,0.449662,0.718585,0.043068,0.506098,0.621614,-1
0.572406,0.940015,0.854097,0.553709,0.024202,0.412579,0.263432,0.515226,0.853979,0.899372,-1
0.553876,0.536994,0.522458,0.147416,0.58688,0.636574,0.722329,0.242682,0.074114,0.522524,-1
0.69095,0.881495,0.331241,0.34554,0.416957,0.933525,0.064973,0.131606,0.448469,0.242534,-1
0.809765,0.505984,0.742001,0.912846,0.815077,0.19669,0.878892,0.03751,0.024971,0.59229,-1
0.020021,0.938362,0.288862,0.321195,0.169743,0.508727,0.095557,0.41829,0.676464,0.17624,-1
0.932316,0.149604,0.40994,0.336286,0.836453,0.976852,0.724333,0.845806,0.829101,0.461102,-1
0.141272,0.312733,0.699044,0.128391,0.668591,0.468076,0.039131,0.450049,0.80812,0.86567,-1
0.528587,0.126612,0.599847,0.518892,0.201595,0.806553,0.499975,0.85411,0.845867,0.219751,-1
0.496829,0.537441,0.734488,0.460444,0.631266,0.314351,0.610108,0.815592,0.007202,0.990933,-1
0.212673,0.101916,0.453036,0.081163,0.670178,0.948554,0.226237,0.446234,0.756489,0.84212,-1
0.541001,0.460051,0.361127,0.037116,0.24289,0.849218,0.51296,0.626999,0.654516,0.376397,-1
0.953068,0.169874,0.472793,0.962629,0.561624,0.267631,0.610987,0.677243,0.909457,0.408501,-1
0.047713,0.263238,0.827013,0.200377,0.070253,0.511507,0.161784,0.845891,0.780993,0.849064,-1
0.829814,0.340099,0.373473,0.964409,0.857718,0.407783,0.478516,0.15745,0.358752,0.639748,-1
0.831047,0.371893,0.289729,0.636125,0.614721,0.544774,0.395217,0.219583,0.10411,0.990818,-1
0.961224,0.942474,0.643201,0.028567,0.872666,0.179323,0.574115,0.95071,0.997232,0.069712,-1
0.461412,0.742841,0.102836,0.456489,0.845055,0.662843,0.356651,0.750348,0.79903,0.907377,-1
0.950801,0.344246,0.772836,0.112448,0.553115,0.799706,0.549484,0.361788,0.090893,0.531999,-1
0.666352,0.709807,0.841487,0.13226,0.314196,0.965103,0.925532,0.782045,0.554775,0.626044,-1
0.077028,0.439413,0.679059,0.411694,0.998989,0.605545,0.665601,0.78936,0.704261,0.516995,-1
0.992687,0.264282,0.988111,0.551115,0.507987,0.967525,0.582571,0.480757,0.665964,0.254847,-1
0.602048,0.969302,0.205898,0.612385,0.605559,0.358152,0.262426,0.154186,0.973001,0.366233,-1
0.975605,0.392181,0.321198,0.794675,0.899011,0.760926,0.370037,0.709721,0.892064,0.587444,-1
0.009811,0.863052,0.726695,0.810765,0.317988,0.301101,0.338704,0.776272,0.926901,0.213547,-1
0.510564,0.856712,0.453474,0.076087,0.785155,0.484742,0.667873,0.053685,0.578834,0.42113,-1
0.700079,0.447923,0.787453,0.728263,0.861673,0.695655,0.660374,0.970335,0.59471,0.056113,-1
0.355247,0.619633,0.650376,0.659685,0.38023,0.512561,0.847175,0.034014,0.080544,0.469593,-1
0.661755,0.571671,0.432715,0.870048,0.464999,0.658563,0.672513,0.055652,0.431866,0.343333,-1
0.701578,0.926049,0.025529,0.495438,0.792901,0.984972,0.484666,0.373184,0.846782,0.397534,-1
0.92734,0.402907,0.336567,0.327082,0.525722,0.756597,0.127434,0.934366,0.702985,0.007677,-1
0.551678,0.942216,0.457009,0.743246,0.480384,0.595743,0.725114,0.516003,0.644103,0.181046,-1
0.169857,0.9302,0.12404,0.004672,0.887998,0.973337,0.760524,0.881601,0.323061,0.928961,-1
0.206911,0.731267,0.096487,0.33582,0.494807,0.839138,0.563195,0.494719,0.270433,0.705649,-1
0.644434,0.966872,0.312148,0.174765,0.894148,0.356102,0.545583,0.711232,0.814609,0.422182,-1
0.535552,0.278579,0.152935,0.233718,0.352838,0.259167,0.282153,0.636359,0.789146,0.253123,-1
0.798792,0.785752,0.124984,0.394737,0.153579,0.87455,0.042878,0.032909,0.472597,0.468909,-1
0.822337,0.23648,0.723372,0.062283,0.653126,0.605829,0.03365,0.552985,0.759874,0.298814,-1
0.280205,0.356831,0.043746,0.012203,0.03084,0.777344,0.115828,0.898959,0.544811,0.07337,-1
0.922099,0.047261,0.815226,0.387578,0.64128,0.198922,0.571537,0.32922,0.174577,0.842832,-1
0.751074,0.540644,0.340253,0.683345,0.195618,0.019441,0.836167,0.754035,0.232368,0.316746,1
0.139877,0.123974,0.358186,0.987075,0.77858,0.226736,0.461843,0.826251,0.820119,0.33155,-1
0.891075,0.501304,0.011479,0.571561,0.199548,0.149917,0.72264,0.245894,0.593417,0.406821,-1
0.741342,0.820247,0.937996,0.100718,0.00829,0.16497,0.682091,0.557672,0.582474,0.090115,1
0.210915,0.045537,0.482782,0.163704,0.948034,0.398883,0.564723,0.132432,0.992634,0.275026,-1
0.260072,0.003344,0.200466,0.809115,0.832407,0.99046,0.395142,0.659898,0.782976,0.082142,-1
0.831036,0.567659,0.179011,0.942967,0.119842,0.581936,0.970566,0.228137,0.579945,0.059041,-1
0.812151,0.158979,0.371042,0.37801,0.511853,0.384819,0.836059,0.078511,0.993373,0.739552,-1
0.188201,0.785367,0.575315,0.49046,0.053052,0.851714,0.447285,0.072357,0.403974,0.126492,-1
0.453782,0.101892,0.113604,0.631802,0.684579,0.674844,0.68508,0.22181,0.91422,0.56351,-1
0.723699,0.487295,0.633461,0.951782,0.363025,0.268507,0.271936,0.772284,0.169034,0.143949,-1
0.224014,0.542935,0.011713,0.173773,0.458748,0.839558,0.015586,0.993921,0.820052,0.186683,-1
